ISIN,Code,SYMBOL,SERIES,EXCH
INE0P5R01014,PURPLEUTED,PURPLEUTED,ST,NSE
INE0R6C01012,PURVFLEXI,PURVFLEXI,SM,NSE
INE154801018,PUSHPA,PUSHPA,SM,NSE
INE362A01016,PVP,PVP,EQ,NSE
INE191H01014,PVRINOX,PVRINOX,EQ,NSE
INE0MIS01010,PYRAMID,PYRAMID,EQ,NSE
INE0FMW01018,QMSMEDI,QMSMEDI,SM,NSE
INE0LRY01011,QUADFUTURE,QUADFUTURE,EQ,NSE
INE0SII01026,QPOWER,QPOWER,EQ,NSE
INF082J01408,QGOLDHALF,QGOLDHALF,EQ,NSE
INF082J01028,QNIFTY,QNIFTY,EQ,NSE
INE615P01015,QUESS,QUESS,EQ,NSE
INE0TNW01017,QUESTLAB,QUESTLAB,SM,NSE
INE306L01010,QUICKHEAL,QUICKHEAL,EQ,NSE
INE0K4D01020,QUICKTOUCH,QUICKTOUCH,SM,NSE
INE0KZF01015,QVCEL,QVCEL,SM,NSE
INE0NQ801033,RKSWAMY,RKSWAMY,EQ,NSE
INE219Y01018,RMDRIP,RMDRIP,EQ,NSE
INE777K01022,RRKABEL,RRKABEL,EQ,NSE
INE411H01032,RSYSTEMS,RSYSTEMS,EQ,NSE
INE012Q01021,RNBDENIMS,RNBDENIMS,EQ,NSE
INE324L01013,RPPINFRA,RPPINFRA,EQ,NSE
INE084Q01012,RACE,RACE,EQ,NSE
INE02OY01016,RILINFRA,RILINFRA,ST,NSE
INE704B01017,RACLGEAR,RACLGEAR,EQ,NSE
INE874F01027,RADAAN,RADAAN,EQ,NSE
INE583V01021,RADHIKAJWE,RADHIKAJWE,EQ,NSE
INE855R01021,RADIANTCMS,RADIANTCMS,EQ,NSE
INE944F01028,RADICO,RADICO,EQ,NSE
INE430U01019,RADIOWALLA,RADIOWALLA,SM,NSE
INE912T01018,RPEL,RPEL,EQ,NSE
INE415G01027,RVNL,RVNL,EQ,NSE
INE0DD101019,RAILTEL,RAILTEL,EQ,NSE
INE855B01025,RAIN,RAIN,EQ,NSE
INE961O01016,RAINBOW,RAINBOW,EQ,NSE
INE952H01027,RAJTV,RAJTV,EQ,NSE
INE343B01030,RAJESHEXPO,RAJESHEXPO,EQ,NSE
INE0BZQ01011,RCDL,RCDL,SM,NSE
INE00KV01022,RAJMET,RAJMET,EQ,NSE
INE535F01024,RAJOOENG,RAJOOENG,EQ,NSE
INE0VHU01019,RAJPUTANA,RAJPUTANA,SM,NSE
INE0PCU01012,RAJINDLTD,RAJINDLTD,SM,NSE
INE451D01029,RAJRATAN,RAJRATAN,EQ,NSE
INE760W01023,RPPL,RPPL,EQ,NSE
INE562B01019,RAJSREESUG,RAJSREESUG,EQ,NSE
INE613A01020,RALLIS,RALLIS,EQ,NSE
INE207E01023,RAMRAT,RAMRAT,EQ,NSE
INE230R01035,RAMASTEEL,RAMASTEEL,EQ,NSE
INE14W901010,RTL,RTL,SM,NSE
INE614A01028,RAMCOIND,RAMCOIND,EQ,NSE
INE0RJH01010,RBS,RBS,SM,NSE
INE399G01023,RKFORGE,RKFORGE,EQ,NSE
INE874I01013,RAMKY,RAMKY,EQ,NSE
INE625B01014,RANASUG,RANASUG,EQ,NSE
INE050H01012,RML,RML,EQ,NSE
INE384A01010,RANEHOLDIN,RANEHOLDIN,EQ,NSE
INE0QX901013,RAPIDFLEET,RAPIDFLEET,SM,NSE
INE0MVO01012,RAPPID,RAPPID,SM,NSE
INE0J1F01024,RPTECH,RPTECH,EQ,NSE
INE027A01015,RCF,RCF,EQ,NSE
INE0CLI01024,RATEGAIN,RATEGAIN,EQ,NSE
INE703B01027,RATNAMANI,RATNAMANI,EQ,NSE
INE05CZ01011,RATNAVEER,RATNAVEER,EQ,NSE
INE834M01019,RTNINDIA,RTNINDIA,EQ,NSE
INE399K01017,RTNPOWER,RTNPOWER,EQ,NSE
INE722J01012,RKDL,RKDL,EQ,NSE
INE09E501017,RVHL,RVHL,EQ,NSE
INE02ID01020,RAYMONDLSL,RAYMONDLSL,EQ,NSE
INE301A01014,RAYMOND,RAYMOND,EQ,NSE
INE1SY401010,RAYMONDREL,RAYMONDREL,EQ,NSE
INE976G01028,RBLBANK,RBLBANK,EQ,NSE
INE0NA301016,RBMINFRA,RBMINFRA,ST,NSE
INE0PEQ01016,RBZJEWEL,RBZJEWEL,EQ,NSE
INE10QL01011,READYMIX,READYMIX,SM,NSE
INE020B01018,RECLTD,RECLTD,EQ,NSE
INE891D01026,REDINGTON,REDINGTON,EQ,NSE
INE0LXT01019,REDTAPE,REDTAPE,EQ,NSE
INE056I01025,REFEX,REFEX,EQ,NSE
INE0TNX01015,REFRACTORY,REFRACTORY,SM,NSE
INE0MHO01029,REGAAL,REGAAL,EQ,NSE
INE277C01012,REGENCERAM,REGENCERAM,EQ,NSE
INE131B01039,RELAXO,RELAXO,EQ,NSE
INF204KC1030,GILT5YBEES,GILT5YBEES,EQ,NSE
INF204KC1022,SDL26BEES,SDL26BEES,EQ,NSE
INE750D01016,RELCHEMQ,RELCHEMQ,EQ,NSE
INE046A01015,RIIL,RIIL,EQ,NSE
INE002A01018,RELIANCE,RELIANCE,EQ,NSE
INE621H01010,RELIGARE,RELIGARE,EQ,NSE
INE474C01023,REMSONSIND,REMSONSIND,EQ,NSE
INE0O5T01011,REMUS,REMUS,SM,NSE
INE722H01024,RGL,RGL,EQ,NSE
INE0VZX01015,RNPL,RNPL,SM,NSE
INE612J01015,REPCOHOME,REPCOHOME,EQ,NSE
INE461B01014,REPRO,REPRO,EQ,NSE
INE688D01026,RESPONIND,RESPONIND,EQ,NSE
INE07T201019,RBA,RBA,EQ,NSE
INE0DAB01012,RVTH,RVTH,EQ,NSE
INE743M01012,RHIM,RHIM,EQ,NSE
INE0J1P01015,RICHA,RICHA,SM,NSE
INE209B01025,RICOAUTO,RICOAUTO,EQ,NSE
INE0N2P01017,RISHABH,RISHABH,EQ,NSE
INE01EG01016,RITCO,RITCO,EQ,NSE
INE320J01015,RITES,RITES,EQ,NSE
INE786W01010,RKEC,RKEC,EQ,NSE
INE0SA001017,RNFI,RNFI,SM,NSE
INE508K01013,RHL,RHL,EQ,NSE
INE0PTR01012,ROCKINGDCE,ROCKINGDCE,SM,NSE
INE645S01016,ROLEXRINGS,ROLEXRINGS,EQ,NSE
INE293A01013,ROLTA,ROLTA,BZ,NSE
INE02A801020,ROSSARI,ROSSARI,EQ,NSE
INE847C01020,ROSSELLIND,ROSSELLIND,EQ,NSE
INE0OJW01016,ROSSTECH,ROSSTECH,EQ,NSE
INE535D01037,ROTO,ROTO,EQ,NSE
INE450U01017,ROUTE,ROUTE,EQ,NSE
INE0PDJ01013,ROXHITECH,ROXHITECH,SM,NSE
INE0EO401019,ROYALARC,ROYALARC,SM,NSE
INE283H01019,ROHLTD,ROHLTD,EQ,NSE
INE105J01010,RPGLIFE,RPGLIFE,EQ,NSE
INE425Y01011,RPSGVENT,RPSGVENT,EQ,NSE
INE611A01016,RSWM,RSWM,EQ,NSE
INE642C01025,RUBFILA,RUBFILA,EQ,NSE
INE803H01014,RUCHIRA,RUCHIRA,EQ,NSE
INE364Z01019,REPL,REPL,EQ,NSE
INE0R7301013,RULKA,RULKA,SM,NSE
INE895B01021,RUPA,RUPA,EQ,NSE
INE573K01025,RUSHIL,RUSHIL,EQ,NSE
INE0BSN01013,SATECH,SATECH,SM,NSE
INE807K01035,SCHAND,SCHAND,EQ,NSE
INE0X6F01017,SDREAMS,SDREAMS,SM,NSE
INE500L01026,SHK,SHK,EQ,NSE
INE0F3301020,SJLOGISTIC,SJLOGISTIC,SM,NSE
INE212I01016,SPAL,SPAL,EQ,NSE
INE658G01014,SALSTEEL,SALSTEEL,EQ,NSE
INE0PSK01027,SAAKSHI,SAAKSHI,ST,NSE
INE0DZ101013,SABAR,SABAR,ST,NSE
INE1ARD01016,SACHEEROME,SACHEEROME,SM,NSE
INE226H01026,SADBHAV,SADBHAV,EQ,NSE
INE0K5H01010,SADHAV,SADHAV,ST,NSE
INE429E01023,SAFARI,SAFARI,EQ,NSE
INE17D601016,SAFEENTP,SAFEENTP,SM,NSE
INE229C01021,SAGCEM,SAGCEM,EQ,NSE
INE976T01013,SAGARDEEP,SAGARDEEP,EQ,NSE
INE0W2G01015,SAGILITY,SAGILITY,EQ,NSE
INE013901017,SAHAJ,SAHAJ,SZ,NSE
INE0P4701011,SAHAJSOLAR,SAHAJSOLAR,SM,NSE
INE0LEX01011,SAHANA,SAHANA,SM,NSE
INE0RBQ01018,SAHASRA,SAHASRA,SM,NSE
INE280H01015,SAHYADRI,SAHYADRI,EQ,NSE
INE570L01029,SAILIFE,SAILIFE,EQ,NSE
INE438K01021,KALAMANDIR,KALAMANDIR,EQ,NSE
INE00MT01022,SAJHOTELS,SAJHOTELS,SM,NSE
INE667G01023,SAKSOFT,SAKSOFT,EQ,NSE
INE623A01011,SAKHTISUG,SAKHTISUG,EQ,NSE
INE190H01024,SAKUMA,SAKUMA,EQ,NSE
INE170V01027,SALASAR,SALASAR,EQ,NSE
INE498E01010,SALONA,SALONA,EQ,NSE
INE457F01013,SALZERELEC,SALZERELEC,EQ,NSE
INE124101010,SAMAY,SAMAY,SM,NSE
INE699B01027,SAMBHAAV,SAMBHAAV,EQ,NSE
INE12NJ01018,SAMBHV,SAMBHV,EQ,NSE
INE08U801020,SAMHI,SAMHI,EQ,NSE
INE148I01020,SAMMAANCAP,SAMMAANCAP,EQ,NSE
INE735M01018,SAMPANN,SAMPANN,EQ,NSE
INE775A01035,MOTHERSON,MOTHERSON,EQ,NSE
INE0JPD01013,SANATHAN,SANATHAN,EQ,NSE
INE782L01012,SANCO,SANCO,BZ,NSE
INE583B01015,SANDESH,SANDESH,EQ,NSE
INE278H01035,SANDHAR,SANDHAR,EQ,NSE
INE149K01016,SANDUMA,SANDUMA,EQ,NSE
INE495C01010,SANGAMIND,SANGAMIND,EQ,NSE
INE999B01013,SANGHIIND,SANGHIIND,EQ,NSE
INE989A01032,SANGHVIMOV,SANGHVIMOV,EQ,NSE
INE753W01010,SANGINITA,SANGINITA,EQ,NSE
INE0UOS01011,SANOFICONR,SANOFICONR,EQ,NSE
INE058A01010,SANOFI,SANOFI,EQ,NSE
INE953O01021,SANSERA,SANSERA,EQ,NSE
INE08NE01025,SANSTAR,SANSTAR,EQ,NSE
INE890C01046,SANWARIA,SANWARIA,BZ,NSE
INE806T01020,SAPPHIRE,SAPPHIRE,EQ,NSE
INE0PUC01020,SARTELE,SARTELE,SM,NSE
INE0PQ101010,SSDL,SSDL,EQ,NSE
INE385C01021,SARDAEN,SARDAEN,EQ,NSE
INE979A01025,SAREGAMA,SAREGAMA,EQ,NSE
INE453D01025,SARLAPOLY,SARLAPOLY,EQ,NSE
INE0PCL01011,SAROJA,SAROJA,ST,NSE
INE017W01010,SMLT,SMLT,EQ,NSE
INE324X01026,SARVESHWAR,SARVESHWAR,EQ,NSE
INE231F01020,SASKEN,SASKEN,EQ,NSE
INE019J01013,SASTASUNDR,SASTASUNDR,EQ,NSE
INE0NB801022,SATKARTAR,SATKARTAR,ST,NSE
INE0RFP01011,SSEGL,SSEGL,SM,NSE
INE0RPM01017,SATIPOLY,SATIPOLY,SM,NSE
INE170E01023,SATIA,SATIA,EQ,NSE
INE836B01017,SATIN,SATIN,EQ,NSE
INE14DW01018,SATTVAENGG,SATTVAENGG,ST,NSE
INE626A01014,SAURASHCEM,SAURASHCEM,EQ,NSE
INE035D01020,SOTL,SOTL,EQ,NSE
INE0UCN01017,SAVY,SAVY,SM,NSE
INE10VS01016,SAWALIYA,SAWALIYA,SM,NSE
INE04AK01028,SBC,SBC,EQ,NSE
INE423Y01016,SBFC,SBFC,EQ,NSE
INE018E01016,SBICARD,SBICARD,EQ,NSE
INE123W01016,SBILIFE,SBILIFE,EQ,NSE
INF200KA16D8,SETFGOLD,SETFGOLD,EQ,NSE
INF200KA1FS1,SETFNIF50,SETFNIF50,EQ,NSE
INF200KA1580,SETFNIFBK,SETFNIFBK,EQ,NSE
INF200KA1598,SETFNN50,SETFNN50,EQ,NSE
INF200KA13Z8,LIQUIDSBI,LIQUIDSBI,EQ,NSE
INF200KB1712,SBIBPB,SBIBPB,EQ,NSE
INF200KA1X17,SBIETFCON,SBIETFCON,EQ,NSE
INF200KA1S14,SBIETFIT,SBIETFIT,EQ,NSE
INF200KA1S22,SBIETFPB,SBIETFPB,EQ,NSE
INF200KA1WX6,SBIETFQLTY,SBIETFQLTY,EQ,NSE
INF200KB1969,SBILIQETF,SBILIQETF,EQ,NSE
INF200KB1282,SBINEQWETF,SBINEQWETF,EQ,NSE
INF200KB1217,SBISILVER,SBISILVER,EQ,NSE
INF200KA1JT1,SETF10GILT,SETF10GILT,EQ,NSE
INE513A01022,SCHAEFFLER,SCHAEFFLER,EQ,NSE
INE0AQ201015,THELEELA,THELEELA,EQ,NSE
INE090501011,SCODATUBES,SCODATUBES,EQ,NSE
INE497B01018,SEAMECLTD,SEAMECLTD,EQ,NSE
INE650K01021,SECURKLOUD,SECURKLOUD,EQ,NSE
INE105I01020,SELMC,SELMC,EQ,NSE
INE818A01017,SELAN,SELAN,EQ,NSE
INE0IJF01013,SELLOWRAP,SELLOWRAP,SM,NSE
INE602W01027,SENCO,SENCO,EQ,NSE
INE0RB801010,SENORES,SENORES,EQ,NSE
INE964H01014,SEPC,SEPC,EQ,NSE
INE807F01027,SEQUENT,SEQUENT,EQ,NSE
INE0P1Q01015,SERVICE,SERVICE,SM,NSE
INE782X01033,SERVOTECH,SERVOTECH,EQ,NSE
INE630A01024,SESHAPAPER,SESHAPAPER,EQ,NSE
INE878E01021,SETCO,SETCO,EQ,NSE
INE618R01015,SGFIN,SGFIN,EQ,NSE
INE640C01011,SHAHALLOYS,SHAHALLOYS,EQ,NSE
INE151G01028,SHAILY,SHAILY,EQ,NSE
INE908D01010,SHAKTIPUMP,SHAKTIPUMP,EQ,NSE
INE597J01018,SHALBY,SHALBY,EQ,NSE
INE849C01026,SHALPAINTS,SHALPAINTS,EQ,NSE
INE274V01019,SHANKARA,SHANKARA,EQ,NSE
INE0Q9Q01017,SHANTHALA,SHANTHALA,SM,NSE
INE631A01022,SHANTIGEAR,SHANTIGEAR,EQ,NSE
INE06ZD01017,SHANTIGOLD,SHANTIGOLD,EQ,NSE
INE221J01015,SHARDACROP,SHARDACROP,EQ,NSE
INE597I01028,SHARDAMOTR,SHARDAMOTR,EQ,NSE
INE932X01026,SHAREINDIA,SHAREINDIA,EQ,NSE
INE460Q01014,SCML,SCML,SM,NSE
INE916U01025,SFL,SFL,EQ,NSE
INE501Y01019,SCPL,SCPL,EQ,NSE
INE04VX01019,SHEETAL,SHEETAL,SM,NSE
INE268L01046,SHEKHAWATI,SHEKHAWATI,EQ,NSE
INE03KJ01013,SHIGAN,SHIGAN,SM,NSE
INE0PB301013,SCILAL,SCILAL,EQ,NSE
INE109A01011,SCI,SCI,EQ,NSE
INE644Y01017,SHIVAMILLS,SHIVAMILLS,EQ,NSE
INE705C01020,SHIVATEX,SHIVATEX,EQ,NSE
INE0T7B01010,SPCL,SPCL,SM,NSE
INE386D01027,SBCL,SBCL,EQ,NSE
INE788J01021,SHIVALIK,SHIVALIK,EQ,NSE
INE637H01024,SHIVAMAUTO,SHIVAMAUTO,EQ,NSE
INE1DLF01018,SHIVASHRIT,SHIVASHRIT,ST,NSE
INE498B01024,SHOPERSTOP,SHOPERSTOP,EQ,NSE
INE715Y01031,SHRADHA,SHRADHA,EQ,NSE
INE712K01011,SHREEPUSHK,SHREEPUSHK,EQ,NSE
INE070A01015,SHREECEM,SHREECEM,EQ,NSE
INE232A01011,SHREDIGCEM,SHREDIGCEM,EQ,NSE
INE0S4Y01010,SHREEKARNI,SHREEKARNI,SM,NSE
INE02S501018,SHREEOSFM,SHREEOSFM,SM,NSE
INE008Z01020,SRPL,SRPL,BZ,NSE
INE879A01019,SHREERAMA,SHREERAMA,EQ,NSE
INE087H01022,RENUKA,RENUKA,EQ,NSE
INE238Y01018,TIRUPATI,TIRUPATI,SM,NSE
INE0S2G01011,BALAJEE,BALAJEE,EQ,NSE
INE1B6101010,SHREEJISPG,SHREEJISPG,EQ,NSE
INE632X01030,SHRENIK,SHRENIK,EQ,NSE
INE0DM401012,SHRIAHIMSA,SHRIAHIMSA,SM,NSE
INE0NON01025,SHKSIL,SHKSIL,SM,NSE
INE0OMF01015,SHRITECH,SHRITECH,SM,NSE
INF680P01422,LIQUIDSHRI,LIQUIDSHRI,EQ,NSE
INE721A01047,SHRIRAMFIN,SHRIRAMFIN,EQ,NSE
INE526E01018,SHRIPISTON,SHRIPISTON,EQ,NSE
INE217L01019,SHRIRAMPPS,SHRIRAMPPS,EQ,NSE
INE0UL701015,SHUBHSHREE,SHUBHSHREE,SM,NSE
INE979R01011,SHYAMCENT,SHYAMCENT,EQ,NSE
INE810G01011,SHYAMMETL,SHYAMMETL,EQ,NSE
INE1NPP01017,ENRIN,ENRIN,EQ,NSE
INE003A01024,SIEMENS,SIEMENS,EQ,NSE
INE0D0K01022,SIGACHI,SIGACHI,EQ,NSE
INE0A0S01010,SIGMA,SIGMA,EQ,NSE
INE903U01023,SIGNATURE,SIGNATURE,EQ,NSE
INE0KGZ01021,SIGNPOST,SIGNPOST,EQ,NSE
INE112X01017,SIKKO,SIKKO,EQ,NSE
INE923A01015,SILINV,SILINV,EQ,NSE
INE01II01013,SILGO,SILGO,EQ,NSE
INE0STN01015,SILKFLEX,SILKFLEX,SM,NSE
INE0SN801015,SILKY,SILKY,SM,NSE
INE203Y01012,SILLYMONKS,SILLYMONKS,EQ,NSE
INE625X01018,SILVERTUC,SILVERTUC,EQ,NSE
INE059B01024,SIMPLEXINF,SIMPLEXINF,EQ,NSE
INE985A01022,SINCLAIR,SINCLAIR,EQ,NSE
INE325D01025,SINDHUTRAD,SINDHUTRAD,EQ,NSE
INE129Z01016,SINTERCOM,SINTERCOM,EQ,NSE
INE792Z01011,SIRCA,SIRCA,EQ,NSE
INE285J01028,SIS,SIS,EQ,NSE
INE965H01011,SITINET,SITINET,BZ,NSE
INE076B01028,SIYSIL,SIYSIL,EQ,NSE
INE284S01014,SJS,SJS,EQ,NSE
INE002L01015,SJVN,SJVN,EQ,NSE
INE640A01023,SKFINDIA,SKFINDIA,EQ,NSE
INE439E01022,SKIPPER,SKIPPER,EQ,NSE
INE0KZA01016,SKP,SKP,SM,NSE
INE01IU01018,SKYGOLD,SKYGOLD,EQ,NSE
INE0SMA01017,SLONE,SLONE,SM,NSE
INE14GK01016,SMARTEN,SMARTEN,SM,NSE
INE178C01020,SMARTLINK,SMARTLINK,EQ,NSE
INE0NAZ01010,SMARTWORKS,SMARTWORKS,EQ,NSE
INE103C01036,SMCGLOBAL,SMCGLOBAL,EQ,NSE
INE294B01019,SMLISUZU,SMLISUZU,EQ,NSE
INE320X01016,SMSLIFE,SMSLIFE,EQ,NSE
INE812G01025,SMSPHARMA,SMSPHARMA,EQ,NSE
INE1OIC01018,SNEHAA,SNEHAA,ST,NSE
INE734N01019,SNOWMAN,SNOWMAN,EQ,NSE
INE671H01015,SOBHA,SOBHA,EQ,NSE
INE728Z01015,SOFTTECH,SOFTTECH,EQ,NSE
INE343H01029,SOLARINDS,SOLARINDS,EQ,NSE
INE624Z01016,SOLARA,SOLARA,EQ,NSE
INE880Y01017,SOLEX,SOLEX,ST,NSE
INE480C01038,SDBL,SDBL,EQ,NSE
INE355A01028,SOMANYCERA,SOMANYCERA,EQ,NSE
INE323J01019,SOMICONVEY,SOMICONVEY,EQ,NSE
INE073K01018,SONACOMS,SONACOMS,EQ,NSE
INE0Q6H01012,SONAMAC,SONAMAC,SM,NSE
INE00LM01029,SONAMLTD,SONAMLTD,EQ,NSE
INE269A01021,SONATSOFTW,SONATSOFTW,EQ,NSE
INE0JZA01018,SONUINFRA,SONUINFRA,SM,NSE
INE0O2D01012,SOTAC,SOTAC,SM,NSE
INE970N01027,SPCENET,SPCENET,EQ,NSE
INE572J01011,SPANDANA,SPANDANA,EQ,NSE
INE247M01014,SPECIALITY,SPECIALITY,EQ,NSE
INE01EO01010,SPECTRUM,SPECTRUM,EQ,NSE
INE0OL001018,SPECTSTM,SPECTSTM,SM,NSE
INE020801028,SPENCERS,SPENCERS,EQ,NSE
INE147A01011,SPIC,SPIC,EQ,NSE
INE978G01016,SPLIL,SPLIL,EQ,NSE
INE937A01023,SPMLINFRA,SPMLINFRA,EQ,NSE
INE885H01029,SPORTKING,SPORTKING,EQ,NSE
INE0QR801013,SPPPOLY,SPPPOLY,SM,NSE
INE19QH01010,SPUNWEB,SPUNWEB,SM,NSE
INE917H01012,SRHHYPOLTD,SRHHYPOLTD,EQ,NSE
INE099F01013,SREEL,SREEL,EQ,NSE
INE647A01010,SRF,SRF,EQ,NSE
INE559N01010,SRGHFL,SRGHFL,EQ,NSE
INE0V9Q01010,LOTUSDEV,LOTUSDEV,EQ,NSE
INE0ON201012,SSFL,SSFL,SM,NSE
INE0R6Z01013,SRM,SRM,EQ,NSE
INE0RYC01010,STALLION,STALLION,EQ,NSE
INE173A01025,SIL,SIL,EQ,NSE
INE01A001028,STANLEY,STANLEY,EQ,NSE
INE460H01021,STARCEMENT,STARCEMENT,EQ,NSE
INE575P01011,STARHEALTH,STARHEALTH,EQ,NSE
INE733A01018,STARPAPER,STARPAPER,EQ,NSE
INE992I01013,STARTECK,STARTECK,EQ,NSE
INE062A01020,SBIN,SBIN,EQ,NSE
INE114A01011,SAIL,SAIL,EQ,NSE
INE395H01011,STEELCITY,STEELCITY,EQ,NSE
INE503B01021,STEELXIND,STEELXIND,EQ,NSE
INE802C01033,SSWL,SSWL,EQ,NSE
INE124E01038,STEELCAS,STEELCAS,EQ,NSE
INE577L01016,STEL,STEL,EQ,NSE
INE334A01023,STERTOOLS,STERTOOLS,EQ,NSE
INE089C01029,STLTECH,STLTECH,EQ,NSE
INE00IN01015,STOVEKRAFT,STOVEKRAFT,EQ,NSE
INE939A01011,STAR,STAR,EQ,NSE
INE00M201021,SWSOLAR,SWSOLAR,EQ,NSE
INE17VO01028,STUDIOLSD,STUDIOLSD,ST,NSE
INE239C01020,STYLAMIND,STYLAMIND,EQ,NSE
INE189B01011,STYRENIX,STYRENIX,EQ,NSE
INE287B01021,SUBROS,SUBROS,EQ,NSE
INE659A01023,SUDARSCHEM,SUDARSCHEM,EQ,NSE
INE450E01029,SUKHJITS,SUKHJITS,EQ,NSE
INE142Q01026,SULA,SULA,EQ,NSE
INE748Z01013,SUMIT,SUMIT,EQ,NSE
INE258G01013,SUMICHEM,SUMICHEM,EQ,NSE
INE519C01017,SUMMITSEC,SUMMITSEC,EQ,NSE
INE232I01014,SPARC,SPARC,EQ,NSE
INE044A01036,SUNPHARMA,SUNPHARMA,EQ,NSE
INE424H01027,SUNTV,SUNTV,EQ,NSE
INE073D01013,SUNDRMBRAK,SUNDRMBRAK,EQ,NSE
INE0Q3R01026,SUNCLAY,SUNCLAY,EQ,NSE
INE202Z01029,SUNDARMHLD,SUNDARMHLD,EQ,NSE
INE660A01013,SUNDARMFIN,SUNDARMFIN,EQ,NSE
INE108E01023,SUNDARAM,SUNDARAM,EQ,NSE
INE387A01021,SUNDRMFAST,SUNDRMFAST,EQ,NSE
INE209A01019,SUNDROP,SUNDROP,EQ,NSE
INE947A01014,SUNFLAG,SUNFLAG,EQ,NSE
INE0O3O01017,SEL,SEL,SM,NSE
INE0U2N01013,SUNLITE,SUNLITE,ST,NSE
INE0PLZ01012,SUNREST,SUNREST,SM,NSE
INE0SGZ01016,SUNTECH,SUNTECH,SM,NSE
INE805D01034,SUNTECK,SUNTECK,EQ,NSE
INE662A01027,SUPERSPIN,SUPERSPIN,EQ,NSE
INE712B01010,SUPERHOUSE,SUPERHOUSE,EQ,NSE
INE399C01030,SUPRAJIT,SUPRAJIT,EQ,NSE
INE0U6N01014,SFML,SFML,SM,NSE
INE822E01011,SUPREME,SUPREME,EQ,NSE
INE195A01028,SUPREMEIND,SUPREMEIND,EQ,NSE
INE550H01011,SUPREMEINF,SUPREMEINF,BZ,NSE
INE663A01033,SPLPETRO,SPLPETRO,EQ,NSE
INE0QHG01026,SUPREMEPWR,SUPREMEPWR,SM,NSE
INE07RO01027,SUPRIYA,SUPRIYA,EQ,NSE
INE843S01025,SURAJEST,SURAJEST,EQ,NSE
INE713C01016,SURAJLTD,SURAJLTD,EQ,NSE
INE877V01027,SURAKSHA,SURAKSHA,EQ,NSE
INE272L01022,SURANASOL,SURANASOL,EQ,NSE
INE130B01031,SURANAT&P,SURANAT&P,EQ,NSE
INE01ZJ01015,SURANI,SURANI,SM,NSE
INE05ST01028,SBGLP,SBGLP,EQ,NSE
INE335A01020,SURYAROSNI,SURYAROSNI,EQ,NSE
INE713B01026,SURYALAXMI,SURYALAXMI,EQ,NSE
INE428Q01011,SURYODAY,SURYODAY,EQ,NSE
INE645H01027,SUTLEJTEX,SUTLEJTEX,EQ,NSE
INE442P01014,SUYOG,SUYOG,EQ,NSE
INE040H01021,SUZLON,SUZLON,EQ,NSE
INE308E01029,SVPGLOB,SVPGLOB,EQ,NSE
INE665A01038,SWANCORP,SWANCORP,EQ,NSE
INE277A01016,SWARAJENG,SWARAJENG,EQ,NSE
INE0GMR01016,SWARAJ,SWARAJ,SM,NSE
INE0DGC01025,SWASTIK,SWASTIK,SM,NSE
INE409B01013,SWELECTES,SWELECTES,EQ,NSE
INE00H001014,SWIGGY,SWIGGY,EQ,NSE
INE01IH01015,SYLVANPLY,SYLVANPLY,SM,NSE
INE225D01027,SYMPHONY,SYMPHONY,EQ,NSE
INE00QT01015,SGIL,SGIL,EQ,NSE
INE398R01022,SYNGENE,SYNGENE,EQ,NSE
INE0BTR01012,SYNOPTICS,SYNOPTICS,SM,NSE
INE0DYJ01015,SYRMA,SYRMA,EQ,NSE
INE0O7R01011,SYSTANGO,SYSTANGO,SM,NSE
INE0SOY01013,TAC,TAC,SM,NSE
INE123C01018,TAINWALCHM,TAINWALCHM,EQ,NSE
INE586B01026,TAJGVK,TAJGVK,EQ,NSE
INE187D01029,TALBROAUTO,TALBROAUTO,EQ,NSE
INE668A01016,TMB,TMB,EQ,NSE
INE107A01015,TNPL,TNPL,EQ,NSE
INE0Z7N01017,TANKUP,TANKUP,ST,NSE
INE483C01032,TANLA,TANLA,EQ,NSE
INE0M7001010,TAPIFRUIT,TAPIFRUIT,SM,NSE
INE555Z01020,TARACHAND,TARACHAND,EQ,NSE
INE747K01017,TARAPUR,TARAPUR,EQ,NSE
INE0EK901012,TARC,TARC,EQ,NSE
INE924H01018,TARMAT,TARMAT,EQ,NSE
INE144Z01023,TARSONS,TARSONS,EQ,NSE
INE488B01017,TASTYBITE,TASTYBITE,EQ,NSE
INE092A01019,TATACHEM,TATACHEM,EQ,NSE
INE151A01013,TATACOMM,TATACOMM,EQ,NSE
INE467B01029,TCS,TCS,EQ,NSE
INE192A01025,TATACONSUM,TATACONSUM,EQ,NSE
INE670A01012,TATAELXSI,TATAELXSI,EQ,NSE
INE672A01018,TATAINVEST,TATAINVEST,EQ,NSE
INE155A01022,TATAMOTORS,TATAMOTORS,EQ,NSE
INE245A01021,TATAPOWER,TATAPOWER,EQ,NSE
INE081A01020,TATASTEEL,TATASTEEL,EQ,NSE
INE142M01025,TATATECH,TATATECH,EQ,NSE
INF277K015R5,NETF,NETF,EQ,NSE
INF277K010X4,NPBET,NPBET,EQ,NSE
INF277KA1364,TNIDETF,TNIDETF,EQ,NSE
INF277KA1976,TATAGOLD,TATAGOLD,EQ,NSE
INF277KA1984,TATSILV,TATSILV,EQ,NSE
INE0GK401011,TATVA,TATVA,EQ,NSE
INE0N2D01013,TBI,TBI,SM,NSE
